ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,dwae,mqae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,index
8aa5ab1fd25f6b76da36f1d03b2887f1,DynamicFactorMQ,"{""factors"": 1, ""factor_orders"": 1, ""factor_multiplicities"": null, ""idiosyncratic_ar1"": true}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""SeasonalDifference"", ""2"": ""SeasonalDifference"", ""3"": ""PowerTransformer""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {""lag_1"": 7, ""method"": ""Median""}, ""2"": {""lag_1"": 7, ""method"": ""Median""}, ""3"": {}}}",0,4,27.43925203752959,15216.954217112938,19625.145696011794,1.1565813577108754,111550.33304005352,9135.415233047812,6084.661422321742,0.2408314343860132,0.9416666666666668,0.46785714285714286,59400.92386637626,0.6130952380952381,41.257127044613036,10509.511138611657,24.08281969409441,15216.954217112938,19625.145696011794,1.1565813577108754,111550.33304005352,9135.415233047812,6084.661422321742,0.2408314343860132,59400.92386637626,0.6130952380952381,41.257127044613036,10509.511138611657,0.9416666666666668,0.46785714285714286,1.6351749999999998,27.065634580465826,916.0
438ca9fa73acd1091c0dac167f196994,ARDL,"{""lags"": 2, ""trend"": ""c"", ""order"": 1, ""regression_type"": ""holiday""}","{""fillna"": ""zero"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""bkfilter"", ""2"": ""SeasonalDifference"", ""3"": ""MeanDifference""}, ""transformation_params"": {""0"": {""output_distribution"": ""uniform"", ""n_quantiles"": 23}, ""1"": {}, ""2"": {""lag_1"": 7, ""method"": ""Median""}, ""3"": {}}}",0,4,29.551994005551347,15435.148318235622,19849.749258686592,1.1570225125052596,121553.37017194508,9692.003362863901,5746.300623905888,0.21523400891820907,0.9761904761904763,0.46785714285714286,56594.35338894069,0.5916666666666667,40.06521041398036,10803.210274414581,26.424751577930476,15435.148318235622,19849.749258686592,1.1570225125052596,121553.37017194508,9692.003362863901,5746.300623905888,0.21523400891820907,56594.35338894069,0.5916666666666667,40.06521041398036,10803.210274414581,0.9761904761904763,0.46785714285714286,1.443375,27.220473577508642,451.0
0b43d375d2584ae0abb7b61ca0734226,GLS,{},"{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""bkfilter"", ""2"": ""SeasonalDifference"", ""3"": ""PositiveShift""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {}, ""2"": {""lag_1"": 7, ""method"": ""Median""}, ""3"": {}}}",0,4,27.886898663353662,15569.513932657042,19838.556548569355,1.1556875797825374,112516.63650134504,8990.512071064466,6582.145994315575,0.23819487717047827,0.9440476190476191,0.4642857142857143,57232.50629373712,0.6107142857142858,38.7916243523314,11018.692320618338,24.461068954062217,15569.513932657042,19838.556548569355,1.1556875797825374,112516.63650134504,8990.512071064466,6582.145994315575,0.23819487717047827,57232.50629373712,0.6107142857142858,38.7916243523314,11018.692320618338,0.9440476190476191,0.4642857142857143,0.03365,27.23596979004663,84.0
4e240ccba8dee86380f90b25cf104d0f,LATC,"{""time_horizon"": 8, ""seasonality"": 3, ""time_lags"": [2], ""lambda0"": 0.005, ""learning_rate"": 1e-07, ""theta"": 1, ""window"": 30, ""epsilon"": 0.0001, ""alpha"": [0.33333333, 0.33333333, 0.33333333], ""maxiter"": 25}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""StandardScaler"", ""2"": ""bkfilter""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {}, ""2"": {}}}",0,4,27.409762589709384,14756.27821996683,18523.37692461876,0.9822888520564487,106081.24519038571,8740.6955908995,6018.66054871593,0.24080208673421177,0.9476190476190477,0.4011904761904762,51985.656788143744,0.625,25.668309304720697,10869.83493190579,25.45192240473014,14756.27821996683,18523.37692461876,0.9822888520564487,106081.24519038571,8740.6955908995,6018.66054871593,0.24080208673421177,51985.656788143744,0.625,25.668309304720697,10869.83493190579,0.9476190476190477,0.4011904761904762,0.0576,27.319408350823824,514.0
0e5d2b0a6be1e0e2861cbe412f112852,ETS,"{""damped_trend"": false, ""trend"": ""multiplicative"", ""seasonal"": null, ""seasonal_periods"": null}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""RobustScaler"", ""2"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {}, ""2"": {}}}",0,4,27.44687811060495,14759.245707411497,18495.27434197272,0.9835907215346958,104870.98786627853,8740.74029749827,6021.5895427186,0.24241854449008782,0.9488095238095239,0.39642857142857146,51949.46428571428,0.594047619047619,25.870070576221757,10889.523666718362,25.48638681699031,14759.245707411497,18495.27434197272,0.9835907215346958,104870.98786627853,8740.74029749827,6021.5895427186,0.24241854449008782,51949.46428571428,0.594047619047619,25.870070576221757,10889.523666718362,0.9488095238095239,0.39642857142857146,0.07865,27.38937286115885,105.0
c31ab095b6d569378a219a89838ac544,SeasonalNaive,"{""method"": ""mean"", ""lag_1"": 24, ""lag_2"": 7}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""bkfilter"", ""2"": ""bkfilter"", ""3"": ""bkfilter""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {}, ""2"": {}, ""3"": {}}}",0,4,29.100536357570693,16074.548241370198,20952.837076300228,1.120003962301568,126547.47376435938,9239.625043529868,6838.159277169046,0.23760668849545497,0.9440476190476191,0.4488095238095238,65620.99200467549,0.6023809523809524,34.578435780998156,11245.203108563968,25.49680294301174,16074.548241370198,20952.837076300228,1.120003962301568,126547.47376435938,9239.625043529868,6838.159277169046,0.23760668849545497,65620.99200467549,0.6023809523809524,34.578435780998156,11245.203108563968,0.9440476190476191,0.4488095238095238,0.037724999999999995,27.87907740138965,1294.0
b44b96c38d00e3d36ab43a55e7282d80,ARIMA,"{""p"": 2, ""d"": 0, ""q"": 1, ""regression_type"": null}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""QuantileTransformer""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}}}",0,4,27.835980544439508,14865.736863432563,18618.09505056177,0.9892769908386448,106819.57579854263,8832.99213536959,6035.816933568286,0.25739119472950334,0.942857142857143,0.4,52431.74091441294,0.611904761904762,26.22978923183634,10972.279484718858,25.847696219836685,14865.736863432563,18618.09505056177,0.9892769908386448,106819.57579854263,8832.99213536959,6035.816933568286,0.25739119472950334,52431.74091441294,0.611904761904762,26.22978923183634,10972.279484718858,0.942857142857143,0.4,0.318875,27.994529625338526,1199.0
d0cc3c2d82cbcb09ace5a1d5e2b6f38c,UnivariateRegression,"{""regression_model"": {""model"": ""DecisionTree"", ""model_params"": {""max_depth"": null, ""min_samples_split"": 1.0}}, ""holiday"": false, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": null, ""max_rolling_periods"": 4, ""min_rolling_periods"": null, ""ewm_var_alpha"": null, ""ewm_alpha"": null, ""additional_lag_periods"": 2, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""add_date_part"": null, ""polynomial_degree"": null, ""x_transform"": null, ""regression_type"": null, ""window"": null}","{""fillna"": ""zero"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""Detrend""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {""model"": ""GLS"", ""phi"": 1, ""window"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""Discretize""}, ""transformation_params"": {""0"": {""discretization"": ""center"", ""n_bins"": 20}}}}}}",0,4,29.569600260096024,15253.337277827888,19260.69393177507,1.0705143808964943,112284.39248146597,8743.881492076664,6512.604041374717,0.2326326462725501,0.9488095238095239,0.4107142857142857,52791.34775018709,0.5833333333333333,32.43365736165092,10926.976378717643,27.457485955803453,15253.337277827888,19260.69393177507,1.0705143808964943,112284.39248146597,8743.881492076664,6512.604041374717,0.2326326462725501,52791.34775018709,0.5833333333333333,32.43365736165092,10926.976378717643,0.9488095238095239,0.4107142857142857,0.873825,28.052524367672493,1370.0
9cb7b5df3e33e7b58de9bc63fdf5edde,GLM,"{""family"": ""Binomial"", ""constant"": false, ""regression_type"": null}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""MinMaxScaler"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {}, ""2"": {""rows"": 7, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false}}}",0,4,29.684362168789413,15054.422244751466,18712.69177397603,0.9842148829295316,123031.37567231865,8994.756670280189,6062.844946040394,0.24042295013346268,0.9404761904761906,0.41785714285714287,47366.556869471744,0.6261904761904762,28.590438611616193,11189.388976186456,27.564050585304457,15054.422244751466,18712.69177397603,0.9842148829295316,123031.37567231865,8994.756670280189,6062.844946040394,0.24042295013346268,47366.556869471744,0.6261904761904762,28.590438611616193,11189.388976186456,0.9404761904761906,0.41785714285714287,0.068425,28.10247038697977,1031.0
39dc0429627a25f0b2a32fdd32ea1f47,MotifSimulation,"{""phrase_len"": 5, ""comparison"": ""magnitude_pct_change_sign"", ""shared"": false, ""distance_metric"": ""l1"", ""max_motifs"": 50.0, ""recency_weighting"": 0.5, ""cutoff_minimum"": 100, ""point_method"": ""median""}","{""fillna"": ""zero"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""ClipOutliers"", ""2"": ""MaxAbsScaler"", ""3"": ""StandardScaler""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}, ""2"": {}, ""3"": {}}}",0,4,27.63704648196156,15094.039788782564,18892.405323186227,0.9937672381813394,104992.21186938146,9441.100513723046,5656.012785029232,0.2893897556165764,0.8392857142857143,0.4,52234.580120091254,0.6035714285714286,33.424860286205906,11050.97658669814,25.662971733250018,15094.039788782564,18892.405323186227,0.9937672381813394,104992.21186938146,9441.100513723046,5656.012785029232,0.2893897556165764,52234.580120091254,0.6035714285714286,33.424860286205906,11050.97658669814,0.8392857142857143,0.4,0.532025,28.965860335189436,381.0
59d3d63754f1b651edb9d809456b4cab,RollingRegression,"{""regression_model"": {""model"": ""HistGradientBoost"", ""model_params"": {""loss"": ""squared_error"", ""learning_rate"": 1, ""max_depth"": 10, ""min_samples_leaf"": 20, ""max_iter"": 100, ""l2_regularization"": 0}}, ""holiday"": false, ""mean_rolling_periods"": 7, ""macd_periods"": 28, ""std_rolling_periods"": null, ""max_rolling_periods"": 12, ""min_rolling_periods"": 7, ""ewm_var_alpha"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": null, ""ewm_alpha"": 0.1, ""additional_lag_periods"": 27, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""add_date_part"": null, ""polynomial_degree"": null, ""x_transform"": null, ""regression_type"": null}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""SeasonalDifference""}, ""transformation_params"": {""0"": {""output_distribution"": ""normal"", ""n_quantiles"": 20}, ""1"": {""lag_1"": 7, ""method"": ""Median""}}}",0,4,30.739713248780507,16862.42233333217,22445.963674237813,1.2746520523737273,127876.72369284343,8480.18966837792,8385.454351867824,0.2636378707103647,0.9130952380952382,0.46190476190476193,71715.52012770485,0.5797619047619048,47.300887815542154,10731.239587213406,27.063995501522452,16862.42233333217,22445.963674237813,1.2746520523737273,127876.72369284343,8480.18966837792,8385.454351867824,0.2636378707103647,71715.52012770485,0.5797619047619048,47.300887815542154,10731.239587213406,0.9130952380952382,0.46190476190476193,3.25755,29.688951181953815,603.0
